licensee_name,licence_number,premises_address,grade,demerit_points,suspension_start_date,suspension_end_date
ONG KIN SAN,BM20166001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-66,B,na,na,na
AHMAD TARMIZI BIN MASDERBARI,BM20165003,BUKIT MERAH LANE 1 BLK 120 Stall No 01-65,A,na,na,na
LINA,BM20164003,BUKIT MERAH LANE 1 BLK 120 Stall No 01-64,B,na,na,na
ONG AH ENG,BM20163004,BUKIT MERAH LANE 1 BLK 120 Stall No 01-63,B,na,na,na
SEAH SOOI ENG,BM20161001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-61,B,na,na,na
LIM ENG HOCK,BM20160001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-60,B,na,na,na
"ONG WEI TING, JOAN BENDINI",BM20159001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-59,A,na,na,na
TAN LEH CHOO,BM20158002,BUKIT MERAH LANE 1 BLK 120 Stall No 01-58,B,na,na,na
CHEAM GEOK SING,BM20157001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-57,B,na,na,na
ZHANG YOUZHU,BM20156002,BUKIT MERAH LANE 1 BLK 120 Stall No 01-56,B,na,na,na
NTUC FOODFARE CO-OPERATIVE LTD,BM20155003,BUKIT MERAH LANE 1 BLK 120 Stall No 01-55,A,na,na,na
GOH ENG SOON,BM20154001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-54,B,na,na,na
LEE LAI HUAT,BM20153001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-53,B,na,na,na
TAY KAH HIANG,BM20152002,BUKIT MERAH LANE 1 BLK 120 Stall No 01-52,A,na,na,na
XIE WEIYING,BM20151002,BUKIT MERAH LANE 1 BLK 120 Stall No 01-51,A,na,na,na
LEE TECK KWAN,BM20150001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-50,A,na,na,na
KONG THIN YEOW,BM20149001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-49,A,na,na,na
YANG CHEE KONG ANDY,BM20148001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-48,B,na,na,na
TAN LAY KHOON (CHEN LIKUN),BM20147001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-47,B,na,na,na
TAN PENG WAH,BM20146001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-46,B,na,na,na
TING AH HWA,BM20145002,BUKIT MERAH LANE 1 BLK 120 Stall No 01-45,B,6,na,na
CHONG KOK TONG,BM20144003,BUKIT MERAH LANE 1 BLK 120 Stall No 01-44,B,na,na,na
ANG AH NAM,BM20143002,BUKIT MERAH LANE 1 BLK 120 Stall No 01-43,B,na,na,na
WANG DAOXIN,BM20142002,BUKIT MERAH LANE 1 BLK 120 Stall No 01-42,B,na,na,na
LITA,BM20141002,BUKIT MERAH LANE 1 BLK 120 Stall No 01-41,B,na,na,na
TAY AH GECK,BM20140001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-40,A,na,na,na
CHENG JING,BM20139002,BUKIT MERAH LANE 1 BLK 120 Stall No 01-39,B,na,na,na
LEE KAH HUAT,BM20138001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-38,A,na,na,na
ABDULLAH OMAR BIN KARIM,BM20137003,BUKIT MERAH LANE 1 BLK 120 Stall No 01-37,B,na,na,na
CHUA CHERN CHANG,BM20136002,BUKIT MERAH LANE 1 BLK 120 Stall No 01-36,B,na,na,na
ONG AH ENG,BM20135002,BUKIT MERAH LANE 1 BLK 120 Stall No 01-35,A,na,na,na
HO SIEW LIAN GINNY,BM20134003,BUKIT MERAH LANE 1 BLK 120 Stall No 01-34,B,na,na,na
LING SOON CHOON,BM20133001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-33,B,na,na,na
TAN BAN TEONG,BM20132002,BUKIT MERAH LANE 1 BLK 120 Stall No 01-32,B,na,na,na
SIM CHIN THIAM,BM20131003,BUKIT MERAH LANE 1 BLK 120 Stall No 01-31,B,na,na,na
POH TECK ENG,BM20130002,BUKIT MERAH LANE 1 BLK 120 Stall No 01-30,B,na,na,na
HOU XINGANG,BM20129003,BUKIT MERAH LANE 1 BLK 120 Stall No 01-29,B,na,na,na
TAY GUAT ENG,BM20128002,BUKIT MERAH LANE 1 BLK 120 Stall No 01-28,B,na,na,na
LYE CHEE YONG (LI ZHIYONG),BM20127002,BUKIT MERAH LANE 1 BLK 120 Stall No 01-27,A,na,na,na
GARENE TAY EE WEN,BM20126002,BUKIT MERAH LANE 1 BLK 120 Stall No 01-26,B,na,na,na
WONG JONG CHOON,BM20125003,BUKIT MERAH LANE 1 BLK 120 Stall No 01-25,B,na,na,na
LIM SUI HIANG,BM20124001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-24,A,na,na,na
CHNG ENG PIN,BM20123003,BUKIT MERAH LANE 1 BLK 120 Stall No 01-23,A,na,na,na
CHNG SIEW LENG,BM20122002,BUKIT MERAH LANE 1 BLK 120 Stall No 01-22,A,na,na,na
TAN AH KIOW,BM20121001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-21,B,na,na,na
LIM DINGJIE,BM20120001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-20,B,na,na,na
SEE KOK TAI,BM20119001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-19,B,na,na,na
NG GEOK MUI,BM20118001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-18,B,na,na,na
NG TECK GUAN,BM20117004,BUKIT MERAH LANE 1 BLK 120 Stall No 01-17,B,na,na,na
TEO NEO KIAU,BM20116001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-16,B,na,na,na
SEAH ENG CHENG,BM20115001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-15,B,na,na,na
LIM PENG TONG,BM20114001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-14,A,na,na,na
NG CHUN KIAT,BM20113002,BUKIT MERAH LANE 1 BLK 120 Stall No 01-13,na,na,na,na
LEONG GAN LWEE,BM20112001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-12,A,na,na,na
NG YEW HONG (HUANG YOUFENG),BM20111001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-11,A,na,na,na
ERH CHIANG NGIAP,BM20110001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-10,A,na,na,na
CHOY PENG KAI,BM20109001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-09,B,na,na,na
ENG BOON HAR,BM20108001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-08,B,na,na,na
LAM KAN KAM,BM20107003,BUKIT MERAH LANE 1 BLK 120 Stall No 01-07,B,na,na,na
TAN KIM LANG,BM20106002,BUKIT MERAH LANE 1 BLK 120 Stall No 01-06,B,na,na,na
LIM BOON WAH (LIN WENHUA),BM20105003,BUKIT MERAH LANE 1 BLK 120 Stall No 01-05,na,na,na,na
CHUA GEK LIN (CAI YULING),BM20104001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-04,B,na,na,na
CHUA GEK LIN (CAI YULING),BM20103001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-03,B,na,na,na
LOK SUAT GUAT,BM20102001,BUKIT MERAH LANE 1 BLK 120 Stall No 01-02,B,na,na,na
CAI JIAMING,BM20101003,BUKIT MERAH LANE 1 BLK 120 Stall No 01-01,A,na,na,na
LEE CHOON GUEK,BM10257002,BUKIT MERAH CENTRAL BLK 163 Stall No 02-57,B,na,na,na
CHONG KWAI CHOY,BM10256001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-56,B,na,na,na
SAM KWAI,BM10255001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-55,B,na,na,na
JIANG JIANBO,BM10254001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-54,B,na,na,na
TEO YAM POH,BM10253003,BUKIT MERAH CENTRAL BLK 163 Stall No 02-53,B,na,na,na
TEO CHWEE WAH,BM10253002,BUKIT MERAH CENTRAL BLK 163 Stall No 02-53,B,na,na,na
LEONG WAI MUN (LIANG WEIMIN),BM10252004,BUKIT MERAH CENTRAL BLK 163 Stall No 02-52,B,na,na,na
TAN WEE MENG,BM10251002,BUKIT MERAH CENTRAL BLK 163 Stall No 02-51,B,na,na,na
CHEN YING,BM10250002,BUKIT MERAH CENTRAL BLK 163 Stall No 02-50,B,na,na,na
POON SEOW LING,BM10249001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-49,B,na,na,na
XIAO LIANG,BM10248003,BUKIT MERAH CENTRAL BLK 163 Stall No 02-48,B,na,na,na
WONG MAY CHUN,BM10247001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-47,B,na,na,na
TEO LOO HIN,BM10246001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-46,B,na,na,na
NG LAM HUAT,BM10245001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-45,B,na,na,na
TAN YAM PING,BM10244001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-44,B,na,na,na
LIM AH SWEE,BM10243001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-43,B,na,na,na
NG SENG CHONG,BM10242001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-42,B,na,na,na
LIEW KIM CHUA,BM10241005,BUKIT MERAH CENTRAL BLK 163 Stall No 02-41,B,na,na,na
NG HANG NGOH,BM10240001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-40,B,na,na,na
CHUA SIEW NOI,BM10239001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-39,B,na,na,na
TAN JOCK JONG,BM10238001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-38,B,na,na,na
CHEN YOUYUN,BM10237002,BUKIT MERAH CENTRAL BLK 163 Stall No 02-37,B,na,na,na
TAN HOCK SOON,BM10236002,BUKIT MERAH CENTRAL BLK 163 Stall No 02-36,B,na,na,na
LEE LENG GACK,BM10235008,BUKIT MERAH CENTRAL BLK 163 Stall No 02-35,B,na,na,na
TAY TOH YOU,BM10234008,BUKIT MERAH CENTRAL BLK 163 Stall No 02-34,B,na,na,na
KO NGAK PHWENG,BM10232001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-32,B,na,na,na
YAP SAY MOI,BM10231001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-31,B,na,na,na
TAY AH GEK,BM10230001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-30,B,na,na,na
KOH CHOON SENG,BM10229002,BUKIT MERAH CENTRAL BLK 163 Stall No 02-29,B,na,na,na
PUAN FOO TEE,BM10228001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-28,B,na,na,na
SURINAM BTE MOHAMED,BM10227003,BUKIT MERAH CENTRAL BLK 163 Stall No 02-27,B,na,na,na
ANG SENG YONG,BM10226001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-26,B,na,na,na
JAINULLAHPATHEEN AJMIR HAJA,BM10225001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-25,B,0,na,na
LIM KWEE KIANG,BM10224002,BUKIT MERAH CENTRAL BLK 163 Stall No 02-24,B,na,na,na
LAI CHEE KING,BM10222002,BUKIT MERAH CENTRAL BLK 163 Stall No 02-22,B,na,na,na
THIO PUEY SIANG,BM10221001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-21,B,na,na,na
HUAN TEK POH,BM10220001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-20,B,na,na,na
TOH QUEE HOEI,BM10219001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-19,B,na,na,na
LIM AH LIAN,BM10218001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-18,B,na,na,na
TONG SUAN LIANG,BM10217002,BUKIT MERAH CENTRAL BLK 163 Stall No 02-17,B,na,na,na
CHUA CHOO HONG,BM10216001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-16,B,na,na,na
CHAN MEI CHUI,BM10214001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-14,B,na,na,na
HUANG YUEN KHIN,BM10213001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-13,B,na,na,na
TAN KOK BOON (CHEN GUOWEN),BM10212001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-12,B,na,na,na
TEO SEOW ENG,BM10211002,BUKIT MERAH CENTRAL BLK 163 Stall No 02-11,B,na,na,na
LEE CHOON PING,BM10210001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-10,B,na,na,na
TAN GIM LIN,BM10209001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-09,B,na,na,na
HENG CHECK SONG,BM10208001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-08,B,na,na,na
GOH CHENG HWA,BM10207003,BUKIT MERAH CENTRAL BLK 163 Stall No 02-07,B,na,na,na
LIN LIYAO,BM10206007,BUKIT MERAH CENTRAL BLK 163 Stall No 02-06,B,na,na,na
LING KIM MOK,BM10205001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-05,B,na,na,na
TAN CHIANG KIM,BM10204001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-04,B,na,na,na
"TAN CHEW KEE,PHILIP",BM10203001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-03,B,na,na,na
CHUA AH CHEO,BM10202001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-02,B,na,na,na
LEONG SENG,BM10201001,BUKIT MERAH CENTRAL BLK 163 Stall No 02-01,B,na,na,na
TAN SIANG FATT,BL20199001,BOON LAY PLACE BLK 221B Stall No 01-99,B,na,na,na
KHOO CHYE KOON,BL20198002,BOON LAY PLACE BLK 221B Stall No 01-98,C,na,na,na
LIM CHUAN KEE,BL20197003,BOON LAY PLACE BLK 221B Stall No 01-97,B,na,na,na
WONG KWEK KEONG,BL20196001,BOON LAY PLACE BLK 221B Stall No 01-96,B,na,na,na
LIE AH ENG,BL20195001,BOON LAY PLACE BLK 221B Stall No 01-95,B,na,na,na
CHUA KIAN HIN,BL201166001,BOON LAY PLACE BLK 221B Stall No 01-166,B,na,na,na
NG CHENG BENG,BL201165001,BOON LAY PLACE BLK 221B Stall No 01-165,C,na,na,na
LOW HOCK KEE,BL201164001,BOON LAY PLACE BLK 221B Stall No 01-164,B,na,na,na
TENG PENG KING,BL201163001,BOON LAY PLACE BLK 221B Stall No 01-163,B,na,na,na
WONG SIONG GUAN,BL201162002,BOON LAY PLACE BLK 221B Stall No 01-162,na,na,na,na
PHANG AH LAN,BL201162001,BOON LAY PLACE BLK 221B Stall No 01-162,B,na,na,na
LIM AH TAI,BL201161001,BOON LAY PLACE BLK 221B Stall No 01-161,B,na,na,na
TAN LAY CHOW,BL201160001,BOON LAY PLACE BLK 221B Stall No 01-160,B,na,na,na
TAN CHIN EIK,BL201159001,BOON LAY PLACE BLK 221B Stall No 01-159,B,na,na,na
OW CHER HONG,BL201158001,BOON LAY PLACE BLK 221B Stall No 01-158,A,na,na,na
HOO SZE KIONG,BL201157002,BOON LAY PLACE BLK 221B Stall No 01-157,B,na,na,na
HUANG JIANHUI,BL201156003,BOON LAY PLACE BLK 221B Stall No 01-156,B,na,na,na
GOH SUANG TIANG (WU SHUANGDIAN),BL201155001,BOON LAY PLACE BLK 221B Stall No 01-155,B,na,na,na
ANG ANN CHYE,BL201154001,BOON LAY PLACE BLK 221B Stall No 01-154,B,na,na,na
NG HUI KENG,BL201153001,BOON LAY PLACE BLK 221B Stall No 01-153,B,na,na,na
NG SAY CHAI,BL201152002,BOON LAY PLACE BLK 221B Stall No 01-152,B,na,na,na
LUI CHIE ANG,BL201151002,BOON LAY PLACE BLK 221B Stall No 01-151,B,na,na,na
NG BENG HOCK,BL201150005,BOON LAY PLACE BLK 221B Stall No 01-150,B,na,na,na
WONG CHEW NGO,BL201149001,BOON LAY PLACE BLK 221B Stall No 01-149,B,na,na,na
CHONG BEE WAH,BL201148002,BOON LAY PLACE BLK 221B Stall No 01-148,B,na,na,na
NG SOH LENG (HUANG SULING),BL201147002,BOON LAY PLACE BLK 221B Stall No 01-147,B,na,na,na
TAN AI LIN,BL201146001,BOON LAY PLACE BLK 221B Stall No 01-146,A,na,na,na
POH TENG SIA,BL201145002,BOON LAY PLACE BLK 221B Stall No 01-145,B,na,na,na
CHIA KWEE CHUAN,BL201144001,BOON LAY PLACE BLK 221B Stall No 01-144,B,na,na,na
KOH KIN HOON,BL201143001,BOON LAY PLACE BLK 221B Stall No 01-143,B,na,na,na
WANG XIANG,BL201142001,BOON LAY PLACE BLK 221B Stall No 01-142,B,na,na,na
LOH NIAP TONG,BL201141004,BOON LAY PLACE BLK 221B Stall No 01-141,B,na,na,na
FOO JWEE KIAN,BL201140001,BOON LAY PLACE BLK 221B Stall No 01-140,B,na,na,na
TEO SZE HWA,BL201139002,BOON LAY PLACE BLK 221B Stall No 01-139,C,na,na,na
ONG MUI KIM,BL201138001,BOON LAY PLACE BLK 221B Stall No 01-138,B,na,na,na
NG SON YAN,BL201137002,BOON LAY PLACE BLK 221B Stall No 01-137,A,na,na,na
TAN HEE HONG,BL201136002,BOON LAY PLACE BLK 221B Stall No 01-136,B,na,na,na
NG AH LEK,BL201135001,BOON LAY PLACE BLK 221B Stall No 01-135,B,na,na,na
TAN YAT HOON,BL201134001,BOON LAY PLACE BLK 221B Stall No 01-134,A,na,na,na
ONG BOON HUA,BL201133004,BOON LAY PLACE BLK 221B Stall No 01-133,B,na,na,na
ANG YEOW HONG,BL201132001,BOON LAY PLACE BLK 221B Stall No 01-132,C,na,na,na
NG KEE HENG,BL201131002,BOON LAY PLACE BLK 221B Stall No 01-131,B,na,na,na
CHONG BEE WAH,BL201130003,BOON LAY PLACE BLK 221B Stall No 01-130,B,na,na,na
SOON CHIAP KIM,BL201129001,BOON LAY PLACE BLK 221B Stall No 01-129,B,na,na,na
ANG BOON CHOO,BL201128001,BOON LAY PLACE BLK 221B Stall No 01-128,C,na,na,na
ANG YEW HUAY,BL201127001,BOON LAY PLACE BLK 221B Stall No 01-127,C,na,na,na
PEH LAY HONG,BL201126002,BOON LAY PLACE BLK 221B Stall No 01-126,B,na,na,na
LING NGUANG HONG,BL201125001,BOON LAY PLACE BLK 221B Stall No 01-125,B,na,na,na
LIM MENG KOON,BL201124001,BOON LAY PLACE BLK 221B Stall No 01-124,B,na,na,na
YONG CHIN,BL201123001,BOON LAY PLACE BLK 221B Stall No 01-123,B,na,na,na
TAN SING NGEE,BL201122002,BOON LAY PLACE BLK 221B Stall No 01-122,B,na,na,na
LOW SOO KHIM @ LOW SOO KHIN,BL201121001,BOON LAY PLACE BLK 221B Stall No 01-121,B,na,na,na
KOH SIEW HUAT,BL201120001,BOON LAY PLACE BLK 221B Stall No 01-120,B,na,na,na
WONG KEE MOY,BL201119002,BOON LAY PLACE BLK 221B Stall No 01-119,B,na,na,na
TAN BEE LAN,BL201118002,BOON LAY PLACE BLK 221B Stall No 01-118,B,na,na,na
NGO HEA MENG,BL201117002,BOON LAY PLACE BLK 221B Stall No 01-117,B,na,na,na
NG TIEN SZE,BL201116002,BOON LAY PLACE BLK 221B Stall No 01-116,B,na,na,na
TAN SENG KEE,BL201115001,BOON LAY PLACE BLK 221B Stall No 01-115,B,na,na,na
LOW CHOW KUEN,BL201114002,BOON LAY PLACE BLK 221B Stall No 01-114,B,na,na,na
YEOH HEE KWANG,BL201113002,BOON LAY PLACE BLK 221B Stall No 01-113,B,na,na,na
NG SOH LENG (HUANG SULING),BL201112002,BOON LAY PLACE BLK 221B Stall No 01-112,B,na,na,na
NG LAY KHIM,BL201111003,BOON LAY PLACE BLK 221B Stall No 01-111,B,na,na,na
TAN SWEE ING,BL201110001,BOON LAY PLACE BLK 221B Stall No 01-110,B,na,na,na
HAJINDAR SINGH S/O S BOOR SINGH @HARJINDER SINGH S/O S BOOR SINGH,BL201109001,BOON LAY PLACE BLK 221B Stall No 01-109,B,na,na,na
KUNCHI FATIMAH D/O EN KUTTY,BL201108001,BOON LAY PLACE BLK 221B Stall No 01-108,B,na,na,na
MOHAMED ANSARI S/O MOHAMED HANIFFA,BL201107001,BOON LAY PLACE BLK 221B Stall No 01-107,C,na,na,na
NYONYA BINTE MOHAMED SHAH,BL201106001,BOON LAY PLACE BLK 221B Stall No 01-106,B,na,na,na
PALLIVALAPPIL PUTHIAPURAYIL ABDUL MAJEED,BL201105002,BOON LAY PLACE BLK 221B Stall No 01-105,B,na,na,na
LOKKU ABDUL JALEEL IQBALDEEN,BL201104001,BOON LAY PLACE BLK 221B Stall No 01-104,B,na,na,na
LIM JIB PAN,BL201103002,BOON LAY PLACE BLK 221B Stall No 01-103,C,na,na,na
WONG KEE MOY,BL201102002,BOON LAY PLACE BLK 221B Stall No 01-102,B,na,na,na
ONG AH KENG,BL201101002,BOON LAY PLACE BLK 221B Stall No 01-101,B,na,na,na
AW CHER NGANG,BL201100001,BOON LAY PLACE BLK 221B Stall No 01-100,A,na,na,na
SOO AH CHIN,BF101335002,BUFFALO ROAD BLK 665 Stall No 01-335,B,na,na,na
"LIM KIAH HWEE, EUNICE (LIN JIAHUI, EUNICE)",BF101334003,BUFFALO ROAD BLK 665 Stall No 01-334,B,na,na,na
LIN LIANG CHENG,BF101333002,BUFFALO ROAD BLK 665 Stall No 01-333,B,na,na,na
LIN LIANG CHENG,BF101332001,BUFFALO ROAD BLK 665 Stall No 01-332,B,6,na,na
LIN AIJUAN,BF101331003,BUFFALO ROAD BLK 665 Stall No 01-331,B,na,na,na
AW CHUI HSUAN (OU CUIXUAN),BF101330001,BUFFALO ROAD BLK 665 Stall No 01-330,A,na,na,na
LING CHIA CHAI,BF101329002,BUFFALO ROAD BLK 665 Stall No 01-329,B,na,na,na
TAN GEOK HUA,BF101328003,BUFFALO ROAD BLK 665 Stall No 01-328,A,na,na,na
TAN CHONG GEE,BF101327003,BUFFALO ROAD BLK 665 Stall No 01-327,A,na,na,na
LEE SWEE HONG (LI RUIFANG),BF101326002,BUFFALO ROAD BLK 665 Stall No 01-326,A,na,na,na
MAUREEN HO GUEK ENG (MAUREEN HE YUEYING),BF101324002,BUFFALO ROAD BLK 665 Stall No 01-324,A,na,na,na
TIO CHOO HONG,BF101323001,BUFFALO ROAD BLK 665 Stall No 01-323,A,na,na,na
TAN TIONG HUAT,BF101321001,BUFFALO ROAD BLK 665 Stall No 01-321,A,na,na,na
TAY SIAM ENG,BF101320001,BUFFALO ROAD BLK 665 Stall No 01-320,B,na,na,na
TAN GEH HIONG,BF101319003,BUFFALO ROAD BLK 665 Stall No 01-319,B,na,na,na
LINA,BF101318001,BUFFALO ROAD BLK 665 Stall No 01-318,B,na,na,na
HOON THENG YIM,BF101317001,BUFFALO ROAD BLK 665 Stall No 01-317,A,na,na,na
YEOH HUAN KEEN RICHARD (YAO HUANJIN RICHARD),BF101316002,BUFFALO ROAD BLK 665 Stall No 01-316,A,na,na,na
MURUGAIYAN NEELAKUMAR,BF101315003,BUFFALO ROAD BLK 665 Stall No 01-315,na,na,na,na
KWEK AH PAK,BF101314002,BUFFALO ROAD BLK 665 Stall No 01-314,A,na,na,na
CHIA YOW KOK,BF101312001,BUFFALO ROAD BLK 665 Stall No 01-312,B,na,na,na
LIM HONG ENG,BF101311001,BUFFALO ROAD BLK 665 Stall No 01-311,B,na,na,na
NEO TAI THENG (LIANG DATING),BF101310003,BUFFALO ROAD BLK 665 Stall No 01-310,A,na,na,na
GOH HWEE KIM,BF101309002,BUFFALO ROAD BLK 665 Stall No 01-309,B,na,na,na
NG CHOONG TIANG,BF101308001,BUFFALO ROAD BLK 665 Stall No 01-308,B,na,na,na
FOO SOO CHIN,BF101307001,BUFFALO ROAD BLK 665 Stall No 01-307,B,na,na,na
CHUA CHAR BOH,BF101306002,BUFFALO ROAD BLK 665 Stall No 01-306,A,na,na,na
TAN KIM LIAN,BF101305001,BUFFALO ROAD BLK 665 Stall No 01-305,B,na,na,na
"LIM KIAH HWEE, EUNICE (LIN JIAHUI, EUNICE)",BF101304001,BUFFALO ROAD BLK 665 Stall No 01-304,A,na,na,na
TAN CHIN HWEE,BF101303004,BUFFALO ROAD BLK 665 Stall No 01-303,B,na,na,na
GOH LEE HUANG,BF101302003,BUFFALO ROAD BLK 665 Stall No 01-302,B,na,na,na
LEE MENG POH @MUHAMMAD FARHAN LEE,BF101301002,BUFFALO ROAD BLK 665 Stall No 01-301,B,na,na,na
LOH NIM KIANG,BF101300002,BUFFALO ROAD BLK 665 Stall No 01-300,B,na,na,na
TAN BEE KENG,BF101299003,BUFFALO ROAD BLK 665 Stall No 01-299,A,na,na,na
NGIUM SUNG LIANG,BF101298001,BUFFALO ROAD BLK 665 Stall No 01-298,A,na,na,na
SAHILAH BEE BTE ABDUL HAMID,BF101297002,BUFFALO ROAD BLK 665 Stall No 01-297,A,na,na,na
SEE YOKE MUI,BF101296001,BUFFALO ROAD BLK 665 Stall No 01-296,B,na,na,na
LI XUEHUA,BF101295002,BUFFALO ROAD BLK 665 Stall No 01-295,B,na,na,na
TEO ENG HUAT,BF101294001,BUFFALO ROAD BLK 665 Stall No 01-294,B,na,na,na
TANG KING SIM,BF101293002,BUFFALO ROAD BLK 665 Stall No 01-293,A,na,na,na
WONG DECK CHYE (WANG DECAI),BF101292003,BUFFALO ROAD BLK 665 Stall No 01-292,B,na,na,na
WONG DECK CHYE (WANG DECAI),BF101291002,BUFFALO ROAD BLK 665 Stall No 01-291,B,na,na,na
CHONG NG FONG,BF101290002,BUFFALO ROAD BLK 665 Stall No 01-290,A,na,na,na
HOW POH TIN,BF101289002,BUFFALO ROAD BLK 665 Stall No 01-289,B,na,na,na
HEE KEE LIAN,BF101288001,BUFFALO ROAD BLK 665 Stall No 01-288,B,na,na,na
TAN GIM KEE,BF101287003,BUFFALO ROAD BLK 665 Stall No 01-287,A,na,na,na
ARUMUGAM CHINNAIAH,BF101286004,BUFFALO ROAD BLK 665 Stall No 01-286,B,na,na,na
LOH HOI FOH,BF101285001,BUFFALO ROAD BLK 665 Stall No 01-285,B,na,na,na
LIM SAI HONG,BF101284003,BUFFALO ROAD BLK 665 Stall No 01-284,na,na,na,na
GOH MENG HENG,BF101283003,BUFFALO ROAD BLK 665 Stall No 01-283,B,na,na,na
NG HAI CHWEE,BF101282002,BUFFALO ROAD BLK 665 Stall No 01-282,B,na,na,na
PERIYASAMY CHELLAPPAN,BF101281002,BUFFALO ROAD BLK 665 Stall No 01-281,B,na,na,na
RANNETTIGE SUDANTHA PRASAD,BF101280002,BUFFALO ROAD BLK 665 Stall No 01-280,B,na,na,na
TAN BEE LIAN,BF101279001,BUFFALO ROAD BLK 665 Stall No 01-279,B,na,na,na
DING LUAN PHING,BF101278003,BUFFALO ROAD BLK 665 Stall No 01-278,B,na,na,na
ARSA SAI,BF101277002,BUFFALO ROAD BLK 665 Stall No 01-277,B,na,na,na
ABDUL RAHIM FAKIR MUHAMMAD,BF101276002,BUFFALO ROAD BLK 665 Stall No 01-276,B,na,na,na
BASHEER S/O SEENI ALLAPICHAI,BF101275001,BUFFALO ROAD BLK 665 Stall No 01-275,B,6,na,na
MURUGAIYAN NEELAKUMAR,BF101274004,BUFFALO ROAD BLK 665 Stall No 01-274,B,na,na,na
GOVINDARAJU PILLAI KANNIYAPPAN,BF101273002,BUFFALO ROAD BLK 665 Stall No 01-273,B,na,na,na
ONG NAI CHOO,BF101272002,BUFFALO ROAD BLK 665 Stall No 01-272,A,na,na,na
SURESH THAKUR,BF101271002,BUFFALO ROAD BLK 665 Stall No 01-271,B,na,na,na
YEO AH BAH,BF101270001,BUFFALO ROAD BLK 665 Stall No 01-270,A,na,na,na
NEO LIM SIN,BF101269002,BUFFALO ROAD BLK 665 Stall No 01-269,B,na,na,na
TEH SIOK TIN,BF101268001,BUFFALO ROAD BLK 665 Stall No 01-268,A,na,na,na
HOE SWEE GIA,BF101267001,BUFFALO ROAD BLK 665 Stall No 01-267,B,na,na,na
